source,target,migration_1995_total,migration_1995_male,migration_1995_female,migration_2000_total,migration_2000_male,migration_2000_female,migration_2005_total,migration_2005_male,migration_2005_female,migration_2010_total,migration_2010_male,migration_2010_female,migration_2015_total,migration_2015_male,migration_2015_female
68,11,175,90,85,586,281,305,290,140,150,570,280,290,1063,411,652
68,28,0,0,0,0,0,0,90,26,64,90,26,64,37,11,26
69,60,2462,1082,1380,80,43,37,923,42,881,1041,71,970,1182,537,645
69,67,597,311,286,596,309,287,8,5,3,8,4,4,1,1,0
69,109,2826,1532,1294,8675,5426,3249,649,360,289,3174,1284,1890,12798,6989,5809
69,190,441956,225371,216585,17489,9197,8292,587,312,275,740,391,349,197,124,73
69,192,0,0,0,0,0,0,0,0,0,8605,4597,4008,4181,2187,1994
69,215,5,4,1,51,28,23,110,55,55,883,459,424,81,31,50
69,64,64,24,40,25,8,17,91,58,33,45,7,38,843,247,596
69,118,220,36,184,253,65,188,251,194,57,140,96,44,207,125,82
69,196,439555,215249,224306,379262,185704,193558,15746,7528,8218,37055,19068,17987,9943,5015,4928
69,142,14,3,11,20,6,14,59,20,39,8,2,6,18,5,13
69,191,1081,469,612,568,223,345,314,156,158,5062,1936,3126,38291,20506,17785
69,198,3,2,1,12,6,6,5,2,3,6,2,4,4,4,0
69,81,2,1,1,2,0,2,7,4,3,2,1,1,5,3,2
69,203,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
69,15,35,21,14,38,21,17,135,87,48,261,173,88,148,103,45
69,55,9,3,6,8,3,5,17,6,11,32,12,20,4,2,2
69,103,9692,4523,5169,6876,3388,3488,10026,4965,5061,10840,5301,5539,2445,1016,1429
69,107,42,3,39,40,2,38,41,18,23,38,15,23,91,34,57
69,111,440,210,230,250,237,13,162,75,87,709,444,265,698,283,415
69,165,78,74,4,69,36,33,65,26,39,864,754,110,179,121,58
69,180,1517,1118,399,1718,1237,481,15119,11623,3496,23539,17561,5978,21437,13000,8437
69,211,13,1,12,22,8,14,3,1,2,19,11,8,72,39,33
69,217,762,558,204,963,689,274,174,15,159,4669,3308,1361,1440,1034,406
69,229,15117,8776,6341,516,300,216,413,314,99,2565,1298,1267,1559,734,825
69,18,7,6,1,7,7,0,1,1,0,1,1,0,2,2,0
69,31,4,3,1,4,3,1,9,7,2,8,6,2,3,3,0
69,56,10,8,2,10,8,2,19,14,5,14,10,4,43,24,19
69,95,30,20,10,29,20,9,21,16,5,21,16,5,9,0,9
69,162,10,7,3,8,6,2,4,4,0,3,2,1,2,1,1
69,170,86,10,76,83,2,81,11,11,0,16,15,1,6,4,2
69,187,5,4,1,9,6,3,3,2,1,3,2,1,6,4,2
69,59,261,121,140,261,122,139,303,181,122,302,181,121,450,270,180
69,73,191,116,75,190,116,74,496,295,201,496,296,200,790,365,425
69,96,9,5,4,9,5,4,16,5,11,16,6,10,13,5,8
69,101,53,23,30,97,46,51,11,6,5,29,20,9,3,0,3
69,153,546,242,304,340,170,170,490,157,333,2113,1068,1045,2572,1242,1330
69,199,1747,905,842,804,395,409,686,463,223,2601,1301,1300,2687,1174,1513
69,218,3183,1461,1722,3255,1491,1764,3213,1282,1931,4088,1736,2352,1829,693,1136
69,83,493,487,6,539,492,47,119,62,57,118,62,56,117,85,32
69,104,5567,1051,4516,5567,1051,4516,12414,5636,6778,12413,5636,6777,629,312,317
69,127,5,3,2,7,4,3,8,4,4,274,135,139,81,50,31
69,163,4,1,3,5,0,5,9,9,0,8,7,1,3,1,2
69,193,56,34,22,131,77,54,449,229,220,1941,1059,882,1018,543,475
69,12,90,45,45,90,45,45,104,31,73,104,31,73,185,80,105
69,19,208,167,41,231,181,50,110,67,43,298,181,117,405,210,195
69,74,125,9,116,124,8,116,1495,847,648,2426,518,1908,655,218,437
69,80,2408,2128,280,2409,2128,281,2661,927,1734,2660,927,1733,693,337,356
69,145,1622,891,731,1807,991,816,723,286,437,622,241,381,825,352,473
69,200,846,426,420,856,435,421,531,171,360,607,20,587,776,536,240
69,7,37,17,20,36,17,19,6,3,3,5,2,3,5,2,3
69,174,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0
69,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69,148,7,5,2,20,12,8,23,13,10,4,3,1,5,3,2
69,8,2,1,1,2,0,2,17,7,10,18,7,11,0,0,0
69,24,2,1,1,2,1,1,1,0,1,1,0,1,0,0,0
69,42,4,3,1,5,4,1,1,0,1,1,0,1,2,1,1
69,225,1,1,0,0,0,0,1,1,0,4,3,1,2,1,1
69,37,65,4,61,386,157,229,4681,2236,2445,5815,2808,3007,2904,1390,1514
69,220,16318,8890,7428,18408,10084,8324,37201,20285,16916,38511,19690,18821,38779,12633,26146
69,11,1227,591,636,1077,517,560,2480,1280,1200,2870,1300,1570,2456,1107,1349
69,147,32,15,17,450,220,230,254,123,131,157,75,82,141,67,74
69,70,0,0,0,1,1,0,4,3,1,22,14,8,10,6,4
69,28,0,0,0,0,0,0,5,0,5,5,0,5,2,0,2
69,68,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
70,59,2103,952,1151,2103,952,1151,261,90,171,261,90,171,1166,557,609
70,96,36,17,19,35,16,19,12,5,7,11,5,6,8,4,4
70,101,1,0,1,3,1,2,1,1,0,1,0,1,0,0,0
70,153,215,106,109,160,124,36,124,86,38,39,37,2,71,56,15
70,218,112,42,70,116,44,72,44,14,30,70,26,44,47,15,32
70,83,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
70,74,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
70,42,2,1,1,0,0,0,0,0,0,1,1,0,1,0,1
70,84,21,8,13,23,23,0,69,36,33,66,50,16,19,19,0
70,11,4,3,1,3,2,1,20,10,10,0,0,0,1,0,1
70,68,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
71,101,1,1,0,3,2,1,0,0,0,1,1,0,0,0,0
71,218,468,179,289,479,181,298,160,55,105,82,17,65,105,38,67
71,42,1,0,1,2,1,1,0,0,0,2,1,1,3,3,0
71,63,2,1,1,2,1,1,4,2,2,10,5,5,16,8,8
71,37,3,2,1,3,1,2,15,7,8,15,7,8,0,0,0
71,11,34,16,18,28,12,16,20,10,10,20,10,10,31,3,28
72,191,18,6,12,9,3,6,3,2,1,15,8,7,9,5,4
72,97,1087,447,640,1088,447,641,16,7,9,16,7,9,6,2,4
72,55,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0
72,31,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1
72,56,1,1,0,1,1,0,2,1,1,1,1,0,3,2,1
72,59,4,1,3,4,1,3,2,0,2,2,1,1,3,1,2
72,73,1,1,0,2,1,1,1,0,1,1,1,0,4,3,1
72,96,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
72,101,5,2,3,9,4,5,0,0,0,3,2,1,0,0,0
72,153,5,2,3,7,3,4,3,1,2,13,6,7,5,3,2
72,199,5,0,5,3,1,2,8,4,4,12,10,2,6,5,1
72,218,1417,692,725,1449,705,744,1148,614,534,1516,824,692,741,344,397
72,83,1,0,1,1,0,1,4,3,1,4,3,1,0,0,0
72,104,7,0,7,7,1,6,14,5,9,13,5,8,2,1,1
72,193,3,2,1,66,35,31,37,20,17,4,3,1,1,0,1
72,12,1,0,1,1,0,1,2,1,1,1,0,1,3,2,1
72,19,0,0,0,0,0,0,1,0,1,4,1,3,4,3,1
72,74,3,0,3,3,1,2,55,29,26,101,46,55,12,5,7
72,145,2,2,0,4,2,2,61,18,43,12,7,5,8,7,1
72,200,43,25,18,41,25,16,4,2,2,7,0,7,10,7,3
72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,24,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0
72,42,2,2,0,2,2,0,1,0,1,2,1,1,6,2,4
72,37,3378,1594,1784,3823,1812,2011,316,84,232,1512,596,916,2847,1331,1516
72,220,7008,3405,3603,7947,3890,4057,3802,1907,1895,4229,1688,2541,1816,795,1021
72,11,2872,899,1973,6346,3133,3213,8100,3820,4280,9210,4190,5020,8084,3828,4256
72,147,1844,629,1215,6767,3259,3508,11068,5356,5712,9726,4677,5049,8992,4309,4683
72,158,5,4,1,33,16,17,2,1,1,15,8,7,3,2,1
72,189,2,1,1,10,5,5,54,22,32,44,17,27,7,3,4
72,224,20,6,14,17,12,5,47,21,26,40,22,18,9,4,5
72,110,27,16,11,27,15,12,107,54,53,107,53,54,48,25,23
72,128,13,11,2,11,5,6,19,12,7,25,13,12,7,5,2
72,143,17,10,7,16,9,7,12,7,5,11,7,4,4,2,2
72,3,51,26,25,51,26,25,91,45,46,90,45,45,5,3,2
72,49,3,1,2,3,2,1,27,3,24,27,3,24,14,5,9
72,76,2,1,1,3,1,2,1,1,0,1,0,1,2,1,1
72,151,8,4,4,9,4,5,2,1,1,2,1,1,0,0,0
72,177,52,23,29,53,24,29,11,6,5,20,10,10,5,3,2
72,208,46,30,16,51,33,18,78,45,33,91,51,40,89,52,37
72,214,20,11,9,17,10,7,13,8,5,11,6,5,5,3,2
73,64,11,4,7,4,4,0,35,23,12,17,2,15,50,3,47
73,118,87,59,28,102,72,30,116,89,27,64,44,20,93,55,38
73,142,6,1,5,6,2,4,22,6,16,3,0,3,7,2,5
73,191,206,45,161,101,26,75,52,10,42,192,53,139,182,53,129
73,112,58,37,21,62,40,22,54,33,21,55,34,21,16,9,7
73,106,26,8,18,171,71,100,48,26,22,34,12,22,22,8,14
73,136,3,2,1,3,2,1,12,5,7,9,3,6,1,1,0
73,161,183,105,78,238,135,103,167,95,72,153,89,64,2,1,1
73,194,6,5,1,8,3,5,15,1,14,32,12,20,1,1,0
73,55,51,9,42,51,10,41,104,23,81,199,53,146,23,10,13
73,103,13,9,4,42,13,29,90,25,65,85,23,62,9,1,8
73,211,574,261,313,579,263,316,47,3,44,48,1,47,45,10,35
73,18,503,153,350,502,153,349,86,40,46,87,41,46,94,44,50
73,31,9,5,4,9,5,4,13,8,5,12,7,5,62,35,27
73,56,41,22,19,41,22,19,36,24,12,20,19,1,66,37,29
73,95,192,92,100,192,93,99,113,60,53,112,60,52,51,18,33
73,162,40,20,20,33,17,16,26,9,17,35,12,23,10,3,7
73,170,162,42,120,95,10,85,109,58,51,66,38,28,41,12,29
73,187,40,21,19,54,27,27,13,8,5,13,7,6,27,16,11
73,59,323,93,230,323,93,230,68,46,22,69,47,22,57,6,51
73,68,359,195,164,359,195,164,522,345,177,507,333,174,171,102,69
73,96,22,7,15,22,8,14,34,11,23,33,10,23,10,1,9
73,101,191,90,101,337,171,166,241,22,219,298,98,200,30,5,25
73,114,515,345,170,514,344,170,56,35,21,51,30,21,45,28,17
73,120,9,5,4,18,10,8,24,19,5,12,8,4,15,11,4
73,153,276,88,188,2102,855,1247,97,96,1,73,23,50,214,64,150
73,199,28672,11391,17281,13197,4815,8382,11762,5921,5841,14164,7000,7164,7454,3387,4067
73,218,2814,901,1913,2950,919,2031,441,99,342,1368,424,944,1573,282,1291
73,52,13,4,9,11,4,7,8,3,5,7,3,4,0,0,0
73,83,353,198,155,334,208,126,26,2,24,27,2,25,43,30,13
73,104,874,40,834,874,40,834,309,183,126,308,183,125,80,40,40
73,127,2,0,2,15,2,13,16,2,14,33,19,14,18,9,9
73,163,105,44,61,114,47,67,19,5,14,34,16,18,29,3,26
73,182,22,10,12,10,4,6,0,0,0,0,0,0,1,0,1
73,188,2,2,0,3,1,2,4,1,3,20,4,16,8,6,2
73,193,1065,529,536,2730,1294,1436,1861,829,1032,1919,844,1075,1425,611,814
73,12,113,43,70,113,44,69,130,17,113,130,17,113,232,69,163
73,19,1140,433,707,1093,418,675,125,25,100,143,48,95,253,84,169
73,74,177,17,160,175,16,159,1085,188,897,233,153,80,289,58,231
73,80,2061,666,1395,2061,667,1394,421,117,304,419,116,303,543,139,404
73,119,0,0,0,0,0,0,3,1,2,5,2,3,3,2,1
73,121,202,80,122,208,83,125,96,39,57,105,43,62,452,196,256
73,145,525,141,384,582,156,426,210,40,170,107,2,105,342,165,177
73,200,271,209,62,279,220,59,470,52,418,926,187,739,829,496,333
73,38,4,2,2,5,2,3,1,0,1,1,1,0,1,0,1
73,62,5,3,2,5,3,2,14,13,1,15,14,1,1,0,1
73,50,4,2,2,3,0,3,6,2,4,11,3,8,1,0,1
73,133,43,17,26,47,18,29,3,2,1,19,8,11,35,14,21
73,157,1,1,0,3,2,1,13,6,7,15,6,9,7,4,3
73,8,4,0,4,4,0,4,39,11,28,39,11,28,0,0,0
73,24,16,10,6,16,10,6,4,2,2,5,2,3,6,3,3
73,28,8,5,3,6,4,2,176,100,76,171,97,74,105,56,49
73,42,17,11,6,16,10,6,25,7,18,25,7,18,51,22,29
73,46,5,4,1,5,4,1,5,3,2,3,1,2,3,2,1
73,63,5,2,3,5,2,3,9,4,5,25,9,16,39,14,25
73,160,6,3,3,8,4,4,9,4,5,5,3,2,5,3,2
73,225,1,0,1,1,1,0,2,1,1,4,2,2,4,1,3
73,37,1178,605,573,822,431,391,2517,1477,1040,1819,1140,679,1154,491,663
73,84,7,5,2,4,0,4,5,0,5,3,1,2,5,2,3
73,220,891,210,681,280,133,147,6607,2524,4083,1314,816,498,1190,555,635
73,11,82,72,10,450,348,102,240,70,170,470,230,240,787,263,524
74,33,11,6,5,73,35,38,5,4,1,16,7,9,54,26,28
74,47,5,4,1,6,5,1,23,12,11,23,11,12,4,1,3
74,67,51,23,28,52,24,28,109,62,47,109,62,47,7,6,1
74,122,764,404,360,659,384,275,702,410,292,797,468,329,884,519,365
74,131,92,7,85,297,137,160,126,100,26,189,159,30,197,146,51
74,132,1432,853,579,2289,1236,1053,2709,1075,1634,1709,481,1228,1100,826,274
74,168,13222,7117,6105,15571,8199,7372,9618,5638,3980,5367,3249,2118,2762,1336,1426
74,183,35,11,24,33,10,23,30,7,23,30,6,24,26,20,6
74,215,7,6,1,18,5,13,2,1,1,2,2,0,2,1,1
74,230,6,3,3,4,3,1,7,5,2,30,11,19,14,11,3
74,36,822,458,364,823,459,364,5520,3001,2519,948,424,524,486,317,169
74,39,2553,1327,1226,1416,739,677,3415,1755,1660,115,55,60,1393,752,641
74,40,77,41,36,76,41,35,320,234,86,133,56,77,204,104,100
74,48,2533,1375,1158,914,546,368,1867,555,1312,4505,2370,2135,2555,1253,1302
74,66,375,161,214,374,161,213,873,419,454,873,420,453,912,449,463
74,77,969,546,423,1651,932,719,719,409,310,1157,658,499,946,525,421
74,2,765,455,310,765,455,310,228,104,124,227,104,123,11,5,6
74,64,599,347,252,401,242,159,398,279,119,197,61,136,500,67,433
74,118,2613,1379,1234,2509,1256,1253,672,524,148,384,269,115,568,350,218
74,139,1243,757,486,734,266,468,369,76,293,11817,5919,5898,2538,1206,1332
74,210,39,5,34,913,484,429,177,67,110,2092,1085,1007,1969,1029,940
74,228,15,8,7,16,9,7,31,18,13,31,17,14,35,21,14
74,142,35,13,22,53,23,30,148,68,80,21,9,12,45,19,26
74,191,1780,491,1289,693,84,609,617,279,338,2237,1123,1114,2143,1095,1048
74,21,237,122,115,236,122,114,277,159,118,276,158,118,265,154,111
74,34,35,19,16,35,19,16,11,1,10,11,2,9,7,3,4
74,81,9,4,5,14,3,11,53,33,20,5,2,3,34,21,13
74,89,251,233,18,157,83,74,1683,729,954,2067,938,1129,659,339,320
74,90,20,14,6,20,15,5,3,2,1,4,3,1,6,4,2
74,117,7,7,0,9,7,2,156,60,96,69,56,13,18,7,11
74,126,58,34,24,332,192,140,7228,3598,3630,7331,3643,3688,1332,646,686
74,181,524,214,310,1152,418,734,822,391,431,1380,753,627,364,181,183
74,206,293,155,138,246,130,116,206,109,97,126,45,81,153,84,69
74,44,171,112,59,170,112,58,167,81,86,171,83,88,49,2,47
74,106,657,222,435,1547,646,901,3174,1411,1763,515,183,332,136,95,41
74,136,3,2,1,2,1,1,23,19,4,29,23,6,7,5,2
74,166,422,290,132,718,493,225,181,81,100,402,278,124,483,257,226
74,35,208,134,74,207,134,73,119,73,46,119,73,46,30,18,12
74,161,49,19,30,119,57,62,393,212,181,428,223,205,18,11,7
74,203,129,93,36,123,87,36,106,98,8,35,26,9,46,44,2
74,226,32,23,9,74,53,21,18,15,3,25,16,9,35,25,10
74,23,3,2,1,2,1,1,5,2,3,5,2,3,1,1,0
74,97,2230,1015,1215,2231,1015,1216,106,52,54,107,53,54,42,20,22
74,125,19,7,12,16,12,4,5,0,5,18,17,1,18,18,0
74,194,28,21,7,29,17,12,61,21,40,126,67,59,4,3,1
74,15,61,35,26,62,34,28,513,322,191,668,416,252,666,398,268
74,55,95,33,62,94,33,61,193,73,120,368,150,218,43,23,20
74,103,5469,2339,3130,4161,1880,2281,6316,2858,3458,6726,3007,3719,1271,464,807
74,107,93,38,55,92,38,54,213,151,62,197,134,63,473,319,154
74,111,150,117,33,348,213,135,572,362,210,928,572,356,2457,1171,1286
74,115,42,12,30,41,12,29,47,18,29,48,19,29,19,14,5
74,154,463,305,158,277,207,70,32,26,6,190,147,43,213,172,41
74,165,100,71,29,70,51,19,313,224,89,789,650,139,313,223,90
74,211,2278,1029,1249,2324,1040,1284,453,46,407,467,38,429,401,81,320
74,217,684,420,264,750,452,298,3877,2483,1394,9485,6251,3234,8210,5207,3003
74,31,102,59,43,102,60,42,144,89,55,127,78,49,782,420,362
74,56,445,244,201,445,244,201,353,275,78,388,211,177,696,495,201
74,95,410,279,131,410,280,130,614,346,268,614,346,268,206,92,114
74,162,7107,3635,3472,6079,3065,3014,4924,2531,2393,3949,2222,1727,971,221,750
74,169,250,189,61,214,147,67,428,213,215,361,238,123,2683,1560,1123
74,170,63,35,28,61,8,53,561,331,230,521,309,212,49,22,27
74,187,587,290,297,881,426,455,237,131,106,265,145,120,519,295,224
74,41,16,8,8,51,24,27,496,240,256,495,239,256,114,57,57
74,59,894,575,319,893,574,319,993,543,450,993,544,449,892,457,435
74,68,23,10,13,23,11,12,63,47,16,61,45,16,15,9,6
74,73,189,131,58,189,131,58,555,345,210,555,346,209,891,523,368
74,96,61,31,30,61,31,30,98,56,42,98,56,42,25,20,5
74,101,1187,406,781,2892,1193,1699,3217,1793,1424,1699,467,1232,235,20,215
74,114,51,28,23,51,28,23,104,64,40,99,59,40,54,32,22
74,120,26,12,14,53,24,29,92,65,27,55,38,17,51,31,20
74,153,26,23,3,475,302,173,255,166,89,1446,877,569,1651,962,689
74,199,822,468,354,379,207,172,928,588,340,1414,838,576,1264,673,591
74,218,19170,8861,10309,20374,9220,11154,16341,9038,7303,25154,13402,11752,16466,6246,10220
74,4,81,20,61,82,21,61,577,321,256,79,41,38,1032,574,458
74,26,21,8,13,21,8,13,65,30,35,23,12,11,18,8,10
74,52,180,71,109,250,95,155,674,336,338,674,337,337,11,3,8
74,83,2108,900,1208,1969,939,1030,147,118,29,146,118,28,305,226,79
74,104,10212,1445,8767,10212,1444,8768,43951,20212,23739,43951,20212,23739,2893,1435,1458
74,127,17,9,8,47,11,36,42,10,32,198,116,82,101,60,41
74,163,16619,7167,9452,19665,8757,10908,598,371,227,15230,6915,8315,7813,1692,6121
74,178,4,1,3,3,2,1,1,0,1,0,0,0,4,0,4
74,182,158,78,80,2119,1021,1098,3353,1586,1767,127,63,64,125,67,58
74,188,146,77,69,144,83,61,333,165,168,323,120,203,507,165,342
74,193,13749,7706,6043,60781,30254,30527,2399,745,1654,33007,17959,15048,8278,5370,2908
74,12,633,336,297,633,337,296,730,254,476,730,255,475,1299,606,693
74,19,9455,3797,5658,6570,2567,4003,9835,4170,5665,23457,11336,12121,31329,15194,16135
74,80,8558,1674,6884,8558,1674,6884,17223,7798,9425,17223,7798,9425,4858,2153,2705
74,119,4,2,2,3,0,3,20,11,9,22,12,10,11,6,5
74,121,1291,788,503,1458,878,580,3188,1494,1694,3412,1596,1816,12526,6153,6373
74,135,278,120,158,267,113,154,415,137,278,320,99,221,34,3,31
74,145,2100,803,1297,2625,1016,1609,1680,913,767,2632,1328,1304,2611,1264,1347
74,200,6787,6532,255,7058,6838,220,13520,4552,8968,15728,304,15424,22666,15895,6771
74,7,1,0,1,1,1,0,3,1,2,2,1,1,2,1,1
74,14,51,27,24,52,28,24,10,3,7,9,2,7,11,7,4
74,25,63,34,29,63,34,29,12,7,5,168,94,74,3,1,2
74,29,2,1,1,2,2,0,3,2,1,2,1,1,2,1,1
74,38,14,9,5,15,9,6,3,2,1,2,1,1,1,0,1
74,53,79,46,33,80,46,34,1,0,1,14,5,9,15,7,8
74,61,9,6,3,7,5,2,11,8,3,13,8,5,11,7,4
74,62,280,149,131,279,148,131,565,342,223,582,352,230,107,64,43
74,86,8655,4080,4575,8654,4080,4574,2319,194,2125,2319,194,2125,2017,628,1389
74,92,79,51,28,78,51,27,108,70,38,108,70,38,103,66,37
74,129,5943,2477,3466,5931,2475,3456,1944,379,1565,1935,377,1558,1645,536,1109
74,164,16,8,8,17,8,9,68,33,35,97,47,50,3,1,2
74,174,10,7,3,16,11,5,9,7,2,4,3,1,4,3,1
74,186,0,0,0,0,0,0,44,24,20,41,20,21,4,3,1
74,50,57,29,28,184,99,85,230,131,99,424,236,188,35,18,17
74,65,25,5,20,25,4,21,28,21,7,27,20,7,9,6,3
74,88,65,10,55,66,11,55,31,30,1,30,29,1,34,25,9
74,94,3,2,1,3,2,1,2,1,1,2,0,2,3,2,1
74,133,661,345,316,872,465,407,1014,406,608,1796,796,1000,3370,1631,1739
74,148,28,16,12,8,7,1,11,8,3,8,5,3,10,6,4
74,157,22,13,9,40,22,18,238,148,90,265,167,98,144,85,59
74,8,234,20,214,233,19,214,538,315,223,537,315,222,1089,548,541
74,24,106,74,32,99,69,30,184,104,80,183,103,80,174,101,73
74,28,153,104,49,153,105,48,602,577,25,514,493,21,1935,1222,713
74,42,477,260,217,477,261,216,586,146,440,586,145,441,1240,546,694
74,46,54,34,20,54,33,21,85,42,43,212,129,83,137,84,53
74,63,127,62,65,126,61,65,169,97,72,449,213,236,707,349,358
74,75,2733,1109,1624,2732,1108,1624,212,110,102,211,110,101,227,51,176
74,159,103,69,34,101,66,35,33,20,13,32,20,12,16,10,6
74,160,210,121,89,244,134,110,286,157,129,165,94,71,173,98,75
74,222,25,9,16,24,10,14,52,21,31,48,21,27,44,17,27
74,225,515,227,288,492,228,264,56,28,28,57,31,26,125,40,85
74,22,8,0,8,8,0,8,11,8,3,11,8,3,1,0,1
74,37,10066,4734,5332,11563,5465,6098,14716,9258,5458,20079,12093,7986,12856,6702,6154
74,84,2,0,2,3,1,2,3,0,3,4,3,1,1,0,1
74,175,177,87,90,125,59,66,129,73,56,96,51,45,22,10,12
74,220,13252,6977,6275,18669,9861,8808,727,206,521,2633,549,2084,14355,6800,7555
74,11,852,424,428,1745,698,1047,3000,1520,1480,7010,3840,3170,10967,5966,5001
74,147,204,88,116,488,196,292,791,382,409,795,383,412,746,358,388
74,146,3076,1629,1447,3077,1630,1447,5306,2673,2633,5307,2674,2633,1849,1042,807
74,224,42,22,20,12,7,5,139,69,70,131,64,67,30,15,15
74,76,1755,899,856,1353,659,694,1436,450,986,407,395,12,1094,633,461
74,177,2,2,0,3,2,1,1,0,1,1,1,0,1,1,0
74,227,113,56,57,154,75,79,116,60,56,139,70,69,235,119,116
74,137,0,0,0,0,0,0,0,0,0,397,120,277,49,17,32
75,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,59,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0
75,83,1,0,1,1,0,1,2,1,1,2,1,1,0,0,0
75,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
75,25,2,2,0,2,1,1,0,0,0,6,4,2,0,0,0
75,61,3,1,2,2,0,2,3,1,2,4,2,2,3,1,2
75,86,149,47,102,149,48,101,59,35,24,59,36,23,43,13,30
75,129,247,89,158,248,89,159,74,1,73,74,0,74,64,13,51
75,174,44,17,27,64,24,40,38,14,24,15,6,9,16,6,10
75,50,0,0,0,3,1,2,3,1,2,6,2,4,0,0,0
75,88,2,1,1,2,1,1,2,1,1,2,2,0,3,2,1
75,24,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0
75,28,59,13,46,59,12,47,43,30,13,34,24,10,143,84,59
75,42,2,1,1,2,1,1,0,0,0,1,1,0,1,1,0
75,160,3,2,1,4,2,2,5,2,3,2,1,1,2,1,1
75,225,1,0,1,0,0,0,1,1,0,2,0,2,2,1,1
75,37,2,1,1,2,1,1,12,9,3,16,11,5,9,5,4
75,11,3,0,3,3,0,3,0,0,0,0,0,0,11,0,11
76,59,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0
76,73,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
76,101,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0
76,218,42,18,24,43,18,25,14,5,9,7,3,4,9,4,5
76,83,1,1,0,2,1,1,3,1,2,3,1,2,0,0,0
76,42,6,6,0,6,5,1,1,0,1,2,0,2,2,1,1
76,37,44,21,23,47,23,24,25,6,19,27,11,16,15,10,5
76,11,81,43,38,63,36,27,80,20,60,70,50,20,59,42,17
76,146,433,200,233,434,200,234,1619,758,861,1619,759,860,18,15,3
76,49,3,2,1,2,1,1,22,0,22,22,1,21,11,3,8
76,227,4,2,2,6,3,3,4,3,1,5,2,3,11,7,4
77,40,26,14,12,25,13,12,106,78,28,44,19,25,68,35,33
77,48,151,45,106,451,179,272,572,118,454,1380,641,739,783,332,451
77,66,21,11,10,21,12,9,49,28,21,49,29,20,51,30,21
77,179,210,148,62,215,152,63,94,67,27,74,53,21,31,22,9
77,191,116,47,69,60,22,38,25,13,12,93,53,40,70,41,29
77,34,3,2,1,3,2,1,4,2,2,5,3,2,0,0,0
77,126,207,111,96,391,198,193,13180,6811,6369,13366,6896,6470,2430,1226,1204
77,130,9,7,2,8,5,3,4,2,2,2,1,1,2,1,1
77,206,54,29,25,61,33,28,68,36,32,183,116,67,100,56,44
77,31,2,1,1,1,0,1,3,1,2,2,1,1,2,1,1
77,56,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
77,95,2,1,1,2,1,1,1,1,0,2,1,1,2,2,0
77,59,0,0,0,0,0,0,1,0,1,1,0,1,3,1,2
77,73,1,0,1,0,0,0,3,1,2,3,2,1,6,2,4
77,101,2,1,1,3,1,2,1,1,0,1,0,1,0,0,0
