source,target,migration_1995_total,migration_1995_male,migration_1995_female,migration_2000_total,migration_2000_male,migration_2000_female,migration_2005_total,migration_2005_male,migration_2005_female,migration_2010_total,migration_2010_male,migration_2010_female,migration_2015_total,migration_2015_male,migration_2015_female
99,161,309,100,209,454,167,287,217,94,123,181,87,94,9,5,4
99,203,9,5,4,12,6,6,5,2,3,3,2,1,4,2,2
99,97,482,289,193,483,289,194,158,75,83,159,75,84,63,30,33
99,155,1048,561,487,120,65,55,559,301,258,36,22,14,44,25,19
99,194,11,9,2,13,9,4,26,13,13,52,33,19,1,1,0
99,9,588,475,113,963,569,394,3794,1576,2218,1239,470,769,2561,1168,1393
99,13,256,111,145,16,1,15,94,79,15,148,68,80,74,34,40
99,55,124,72,52,124,72,52,254,153,101,483,299,184,56,40,16
99,100,29977,15795,14182,9337,5844,3493,25206,11702,13504,1114,643,471,3162,468,2694
99,103,3435,1341,2094,566,225,341,836,392,444,218,145,73,1590,641,949
99,107,14,6,8,14,6,8,51,36,15,48,33,15,114,77,37
99,211,10628,5791,4837,239,170,69,970,486,484,331,138,193,1604,778,826
99,229,0,0,0,0,0,0,0,0,0,10,6,4,3,2,1
99,18,13,9,4,13,10,3,2,2,0,2,2,0,2,2,0
99,31,29,19,10,28,18,10,53,39,14,44,32,12,30,18,12
99,56,23,17,6,23,17,6,119,83,36,101,73,28,145,76,69
99,95,205,138,67,206,138,68,327,212,115,327,212,115,76,22,54
99,162,29,22,7,24,18,6,44,29,15,51,32,19,8,4,4
99,169,28,25,3,24,24,0,86,62,24,41,40,1,257,211,46
99,170,411,72,339,400,16,384,221,142,79,266,172,94,38,22,16
99,187,29,21,8,42,31,11,11,8,3,11,9,2,23,18,5
99,216,84,53,31,53,29,24,211,171,40,103,83,20,7,7,0
99,59,1731,748,983,1730,748,982,546,155,391,545,154,391,1540,927,613
99,73,602,360,242,602,361,241,1278,700,578,1278,701,577,2607,1298,1309
99,96,2,1,1,2,2,0,9,4,5,9,4,5,26,21,5
99,101,152,98,54,282,190,92,21,11,10,84,68,16,9,4,5
99,114,7,5,2,8,6,2,6,5,1,6,5,1,7,6,1
99,120,3,3,0,6,4,2,34,30,4,27,22,5,12,11,1
99,153,1857,1017,840,1802,749,1053,2780,1336,1444,1449,703,746,3099,1464,1635
99,199,7496,3948,3548,3451,1729,1722,3369,1345,2024,7650,3643,4007,7861,4013,3848
99,218,4459,2393,2066,5065,2704,2361,17607,10902,6705,22386,13940,8446,10007,5477,4530
99,52,0,0,0,0,0,0,24,13,11,24,14,10,0,0,0
99,83,699,396,303,667,389,278,334,296,38,334,296,38,62,52,10
99,104,5062,2820,2242,5063,2821,2242,2730,1440,1290,2730,1440,1290,230,114,116
99,127,2,1,1,2,2,0,4,2,2,11,2,9,7,5,2
99,163,61,34,27,66,37,29,16,8,8,15,9,6,17,6,11
99,182,43,38,5,18,16,2,0,0,0,1,1,0,2,1,1
99,188,9,6,3,11,6,5,3,2,1,29,19,10,19,15,4
99,193,388,256,132,1318,848,470,735,388,347,708,467,241,968,409,559
99,12,1094,687,407,1094,687,407,1263,610,653,1263,610,653,2246,1295,951
99,19,353,252,101,390,271,119,1414,834,580,2148,1207,941,1750,1158,592
99,74,755,232,523,755,232,523,4226,2453,1773,424,226,198,1721,870,851
99,80,7984,1840,6144,7982,1839,6143,14309,7477,6832,14309,7478,6831,4582,2571,2011
99,121,12,7,5,8,4,4,27,8,19,25,7,18,81,48,33
99,145,7170,4149,3021,7564,4365,3199,4130,1938,2192,1435,484,951,3919,1937,1982
99,200,686,450,236,706,467,239,875,348,527,1012,140,872,1395,1030,365
99,38,4,3,1,5,3,2,1,1,0,1,1,0,1,0,1
99,62,8,7,1,7,6,1,28,27,1,28,27,1,2,2,0
99,50,18,13,5,14,13,1,27,23,4,49,40,9,4,3,1
99,65,3,2,1,3,2,1,2,1,1,1,1,0,1,1,0
99,88,2,1,1,2,1,1,2,2,0,2,2,0,2,1,1
99,133,92,69,23,99,74,25,25,14,11,27,6,21,103,79,24
99,157,14,12,2,17,13,4,3,1,2,8,5,3,13,9,4
99,8,7,2,5,7,2,5,75,36,39,76,37,39,0,0,0
99,24,8,6,2,7,6,1,9,5,4,8,4,4,9,6,3
99,42,3,1,2,5,2,3,15,9,6,15,8,7,32,23,9
99,46,15,14,1,15,14,1,6,5,1,19,16,3,8,6,2
99,63,8,6,2,8,6,2,14,11,3,38,26,12,60,43,17
99,160,5,4,1,7,5,2,8,5,3,4,3,1,4,3,1
99,225,47,23,24,36,19,17,13,12,1,8,8,0,7,4,3
99,37,21799,10447,11352,23018,11042,11976,21111,12064,9047,26842,15070,11772,14371,7362,7009
99,220,31193,17880,13313,41092,23831,17261,22031,13173,8858,30071,2149,27922,40864,20747,20117
99,11,1661,831,830,2140,1173,967,5320,2590,2730,9770,5190,4580,12206,6782,5424
99,147,338,208,130,1193,513,680,746,360,386,288,137,151,242,114,128
99,143,0,0,0,0,0,0,0,0,0,0,0,0,261,187,74
99,28,0,0,0,0,0,0,265,140,125,265,140,125,108,57,51
99,68,0,0,0,0,0,0,0,0,0,28,23,5,2,2,0
100,2,3331,1709,1622,3330,1708,1622,3099,1544,1555,3099,1545,1554,145,72,73
100,64,3042,1518,1524,3392,1679,1713,1485,1005,480,735,183,552,1864,108,1756
100,118,23031,14446,8585,23474,14968,8506,8844,6989,1855,5217,3777,1440,7742,5006,2736
100,139,96,59,37,58,21,37,29,7,22,138,67,71,443,219,224
100,210,0,0,0,11,6,5,3,0,3,441,226,215,189,101,88
100,191,54,38,16,21,16,5,15,9,6,38,33,5,31,25,6
100,130,9,7,2,10,6,4,4,2,2,51,31,20,23,12,11
100,202,19,3,16,14,2,12,11,7,4,12,5,7,2,1,1
100,124,40,24,16,49,28,21,195,117,78,239,146,93,23,21,2
100,161,2,1,1,6,6,0,21,21,0,25,25,0,1,1,0
100,203,16,8,8,20,10,10,18,9,9,22,10,12,3,3,0
100,97,289,113,176,290,114,176,46,23,23,47,23,24,19,10,9
100,99,320269,183335,136934,293300,167897,125403,442306,253196,189110,11707,478,11229,864,864,0
100,155,428,219,209,120,70,50,297,159,138,2,2,0,36,24,12
100,194,4,4,0,5,3,2,10,3,7,21,12,9,1,1,0
100,55,33,21,12,32,21,11,66,44,22,126,86,40,15,11,4
100,103,2763,649,2114,1563,1041,522,5411,2946,2465,4559,2611,1948,2059,802,1257
100,107,15058,9007,6051,15053,9098,5955,212863,105794,107069,207035,99787,107248,439907,222575,217332
100,115,6798,3584,3214,6797,3584,3213,59011,29746,29265,59011,29746,29265,22723,15778,6945
100,154,1243,687,556,862,543,319,760,465,295,1243,805,438,5326,3299,2027
100,180,9837,4076,5761,22843,12035,10808,4814,2550,2264,324,132,192,438,248,190
100,201,789,404,385,1207,604,603,354515,181338,173177,655956,334013,321943,758691,387039,371652
100,211,12587,6560,6027,12111,6306,5805,264,206,58,5411,3071,2340,8323,4574,3749
100,229,425,311,114,561,156,405,1353,766,587,3699,1900,1799,640,496,144
100,31,94,77,17,93,76,17,151,124,27,129,106,23,230,155,75
100,56,33,27,6,33,28,5,167,104,63,142,91,51,62,42,20
100,95,83,60,23,84,61,23,133,94,39,133,94,39,35,31,4
100,162,82,72,10,70,62,8,40,16,24,33,5,28,16,11,5
100,169,339,255,84,306,219,87,74,44,30,51,37,14,285,196,89
100,170,277,33,244,266,6,260,50,32,18,37,16,21,18,14,4
100,187,15,13,2,24,19,5,6,5,1,7,6,1,14,11,3
100,59,5285,2943,2342,5285,2943,2342,4657,2371,2286,4657,2371,2286,292,109,183
100,73,1247,723,524,1246,722,524,2402,1520,882,2401,1520,881,4542,2692,1850
100,96,7,5,2,6,4,2,17,9,8,17,10,7,11,7,4
100,101,154,92,62,287,180,107,23,12,11,86,67,19,10,4,6
100,114,1,1,0,1,0,1,3,2,1,3,1,2,2,1,1
100,153,1638,1015,623,4565,2794,1771,8479,4745,3734,5184,2694,2490,1556,669,887
100,199,7243,3976,3267,3334,1749,1585,23181,11640,11541,49208,26559,22649,11357,5857,5500
100,218,7804,4969,2835,8192,5185,3007,18424,11624,6800,22461,14322,8139,8892,5182,3710
100,52,0,0,0,0,0,0,41,32,9,40,31,9,1,1,0
100,83,313,190,123,273,225,48,1572,860,712,1572,859,713,106,93,13
100,104,661,483,178,661,483,178,1195,918,277,1195,919,276,35,17,18
100,127,6,4,2,10,7,3,9,5,4,20,14,6,19,14,5
100,163,18,11,7,20,11,9,5,1,4,12,5,7,4,2,2
100,182,116,77,39,50,32,18,2,2,0,4,3,1,5,3,2
100,188,13,11,2,15,12,3,5,4,1,17,11,6,2,0,2
100,193,148,95,53,488,322,166,386,271,115,76,21,55,135,61,74
100,12,390,264,126,390,265,125,450,248,202,450,249,201,801,507,294
100,19,7,3,4,9,4,5,1126,689,437,2137,1404,733,6128,4223,1905
100,74,149,53,96,149,53,96,101,71,30,705,304,401,462,249,213
100,80,26020,16550,9470,26020,16551,9469,26162,14305,11857,26162,14306,11856,3833,2306,1527
100,145,14027,8879,5148,14476,9146,5330,6228,2644,3584,5161,3058,2103,2373,1016,1357
100,200,813,528,285,828,541,287,687,367,320,797,262,535,1123,897,226
100,62,1,1,0,0,0,0,10,6,4,9,5,4,1,1,0
100,50,2,2,0,3,2,1,4,3,1,8,6,2,1,1,0
100,133,21,19,2,22,21,1,10,3,7,5,1,4,3,2,1
100,8,2,1,1,2,0,2,20,7,13,20,7,13,0,0,0
100,24,2,1,1,1,0,1,2,2,0,2,2,0,1,1,0
100,42,4,2,2,4,2,2,4,3,1,4,3,1,11,7,4
100,46,12,7,5,12,7,5,8,5,3,3,2,1,1,1,0
100,63,2,2,0,1,1,0,2,2,0,7,7,0,10,10,0
100,160,1,1,0,3,2,1,3,2,1,1,1,0,1,1,0
100,225,1,0,1,1,1,0,3,3,0,5,3,2,5,3,2
100,37,9568,4600,4968,9958,4790,5168,10450,5833,4617,12664,6999,5665,5821,2989,2832
100,220,21137,12302,8835,23839,13941,9898,12655,7506,5149,13912,6704,7208,59107,19893,39214
100,11,11132,6270,4862,10166,5766,4400,10600,5150,5450,14760,6870,7890,10930,5605,5325
100,147,828,509,319,2922,1256,1666,1043,502,541,15,3,12,77,43,34
100,28,0,0,0,0,0,0,253,162,91,253,162,91,103,66,37
100,68,0,0,0,0,0,0,0,0,0,10,8,2,1,1,0
101,131,16,6,10,8,5,3,18,10,8,20,10,10,6,5,1
101,39,8,4,4,7,3,4,4,2,2,0,0,0,2,1,1
101,64,24,11,13,17,8,9,13,8,5,7,1,6,21,2,19
101,27,7,5,2,12,6,6,174,93,81,175,94,81,177,92,85
101,142,4,1,3,5,3,2,17,8,9,3,1,2,5,2,3
101,191,1060,383,677,282,137,145,987,378,609,3574,1569,2005,3438,1544,1894
101,44,54,31,23,54,31,23,53,20,33,54,20,34,22,4,18
101,106,198,75,123,105,33,72,27,6,21,60,21,39,17,11,6
101,136,1,0,1,1,0,1,2,2,0,3,2,1,1,1,0
101,161,74,40,34,105,58,47,99,58,41,114,63,51,6,4,2
101,55,80,22,58,80,22,58,164,51,113,311,106,205,37,18,19
101,107,15,5,10,16,5,11,28,19,9,26,16,10,63,39,24
101,211,184,89,95,187,90,97,15,2,13,15,1,14,12,2,10
101,18,4,0,4,4,1,3,1,1,0,2,2,0,3,3,0
101,31,1,0,1,1,1,0,2,1,1,2,2,0,224,124,100
101,56,9,6,3,8,5,3,229,178,51,208,165,43,108,83,25
101,95,261,133,128,261,133,128,130,72,58,129,71,58,264,141,123
101,162,15,11,4,12,10,2,3838,1942,1896,3962,1992,1970,282,97,185
101,169,13,2,11,17,7,10,138,68,70,128,73,55,177,106,71
101,170,26,5,21,24,1,23,21,6,15,22,8,14,4,2,2
101,187,232,115,117,297,146,151,65,37,28,72,41,31,141,82,59
101,41,31,15,16,102,48,54,1000,481,519,1000,482,518,227,113,114
101,59,129,99,30,129,100,29,133,79,54,133,80,53,223,129,94
101,73,40,33,7,40,34,6,143,105,38,142,105,37,268,181,87
101,96,13,6,7,14,7,7,14,13,1,14,13,1,22,6,16
101,102,72,24,48,71,23,48,184,30,154,161,16,145,86,41,45
101,114,7,2,5,7,2,5,371,192,179,362,184,178,123,66,57
101,120,3,1,2,5,2,3,778,421,357,671,344,327,225,132,93
101,153,28,27,1,50,37,13,6,6,0,202,148,54,401,280,121
101,199,163,97,66,75,43,32,360,273,87,482,372,110,577,403,174
101,218,52866,29072,23794,43467,25632,17835,52619,23307,29312,14932,4278,10654,55295,20737,34558
101,52,5,2,3,5,3,2,22,10,12,21,10,11,0,0,0
101,83,280,123,157,268,128,140,55,35,20,54,35,19,29,21,8
101,104,903,146,757,904,146,758,661,390,271,660,390,270,73,36,37
101,127,9,4,5,85,32,53,82,31,51,31,26,5,64,36,28
101,163,157,84,73,173,91,82,510,263,247,338,179,159,135,35,100
101,182,34,18,16,15,7,8,0,0,0,1,1,0,2,1,1
101,188,1,1,0,2,1,1,4,1,3,20,10,10,14,12,2
101,193,578,311,267,1707,861,846,4778,2532,2246,4348,2355,1993,1196,601,595
101,12,70,43,27,69,43,26,80,37,43,80,38,42,142,80,62
101,19,683,312,371,607,284,323,86,46,40,339,270,69,851,482,369
101,74,217,10,207,216,9,207,1461,1272,189,1864,687,1177,742,236,506
101,80,1491,681,810,1490,680,810,2086,987,1099,2087,988,1099,379,201,178
101,119,4,3,1,4,2,2,1,1,0,1,0,1,8,4,4
101,121,173,89,84,180,93,87,145,69,76,157,74,83,563,278,285
101,145,190,55,135,329,114,215,238,155,83,159,106,53,618,348,270
101,200,483,336,147,491,343,148,355,141,214,409,46,363,543,388,155
101,14,7,4,3,7,4,3,7,7,0,8,7,1,5,3,2
101,38,90,47,43,90,47,43,24,18,6,23,18,5,3,1,2
101,62,6,3,3,5,2,3,15,7,8,16,7,9,2,1,1
101,50,5,3,2,4,1,3,8,4,4,14,6,8,1,0,1
101,65,6,4,2,6,4,2,0,0,0,1,1,0,0,0,0
101,133,25,12,13,35,18,17,27,12,15,35,31,4,100,76,24
101,148,3,2,1,6,5,1,6,6,0,1,1,0,1,1,0
101,157,6,4,2,9,6,3,26,20,6,29,21,8,13,10,3
101,8,3,1,2,3,0,3,36,19,17,37,19,18,0,0,0
101,24,19,13,6,19,13,6,3,0,3,3,0,3,11,6,5
101,28,56,53,3,55,53,2,24,18,6,26,20,6,35,28,7
101,42,18,9,9,18,9,9,24,6,18,25,7,18,50,23,27
101,46,7,6,1,9,7,2,6,3,3,18,14,4,9,6,3
101,63,8,4,4,8,5,3,15,10,5,39,21,18,62,36,26
101,160,19,11,8,23,12,11,27,14,13,15,8,7,15,8,7
101,225,1,0,1,1,1,0,2,1,1,3,1,2,4,3,1
101,22,4,2,2,3,1,2,8,2,6,9,3,6,1,1,0
101,37,960,525,435,335,220,115,1206,695,511,2837,1525,1312,3527,1723,1804
101,220,9945,3274,6671,3408,400,3008,15137,5624,9513,13404,6700,6704,4347,1464,2883
101,11,2400,1140,1260,819,406,413,2150,1230,920,15260,9410,5850,30042,17199,12843
101,147,899,468,431,393,94,299,40,15,25,1470,706,764,1341,641,700
101,158,5,2,3,18,13,5,2,1,1,8,2,6,2,1,1
101,68,0,0,0,0,0,0,0,0,0,146,85,61,10,6,4
102,218,1736,728,1008,1596,671,925,1077,468,609,1707,813,894,1163,493,670
102,83,3,1,2,3,1,2,3,2,1,4,2,2,0,0,0
102,74,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1
102,24,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
102,11,18,6,12,37,27,10,70,70,0,80,30,50,502,250,252
102,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,77,1,1,0,1,0,1,1,1,0,2,1,1,1,1,0
103,64,267,158,109,210,124,86,99,74,25,49,20,29,124,32,92
103,142,8,4,4,10,7,3,30,16,14,5,3,2,9,4,5
103,191,562,214,348,85,28,57,364,173,191,1320,689,631,1265,672,593
103,81,2,1,1,3,1,2,11,7,4,2,1,1,7,4,3
103,161,210,91,119,286,128,158,12,5,7,38,12,26,9,4,5
103,194,5,5,0,7,5,2,14,7,7,29,20,9,1,1,0
103,55,40,20,20,39,20,19,81,43,38,153,84,69,18,12,6
103,107,950,632,318,950,636,314,846,675,171,787,615,172,1882,1462,420
103,115,431,273,158,431,274,157,188,109,79,188,109,79,187,132,55
103,195,2238,1243,995,2238,1244,994,15150,6731,8419,15149,6731,8418,620,346,274
103,211,934,478,456,941,479,462,77,12,65,79,10,69,62,11,51
103,18,105,38,67,105,38,67,16,8,8,16,7,9,17,7,10
103,31,56,32,24,55,31,24,82,50,32,72,44,28,111,58,53
103,56,17,12,5,17,12,5,183,139,44,163,127,36,62,33,29
103,95,361,237,124,361,237,124,271,168,103,270,167,103,35,21,14
103,162,79,57,22,67,49,18,37,31,6,34,23,11,13,6,7
103,167,3,2,1,47,28,19,29,17,12,40,25,15,8,5,3
103,169,254,205,49,227,174,53,106,62,44,63,52,11,860,622,238
103,170,335,67,268,324,14,310,648,267,381,587,232,355,69,30,39
103,187,43,29,14,60,39,21,15,10,5,16,12,4,32,22,10
103,216,148,7,141,133,20,113,371,187,184,180,89,91,12,9,3
103,59,203,109,94,203,110,93,121,71,50,120,70,50,14,12,2
103,73,21,18,3,20,17,3,175,124,51,175,125,50,216,126,90
103,96,0,0,0,1,1,0,7,5,2,6,4,2,7,2,5
103,101,74,38,36,139,77,62,15,8,7,41,30,11,5,2,3
103,114,11,7,4,11,7,4,38,21,17,36,18,18,19,11,8
103,120,4,2,2,8,5,3,10,1,9,13,4,9,6,3,3
103,153,84,48,36,24,12,12,107,73,34,100,42,58,107,51,56
103,199,222,132,90,103,59,44,485,308,177,337,166,171,292,190,102
103,218,314,157,157,118,70,48,2409,1283,1126,3542,1936,1606,2154,1009,1145
103,52,0,0,0,0,0,0,28,19,9,27,18,9,0,0,0
103,83,381,204,177,365,203,162,31,12,19,30,11,19,28,22,6
103,104,2367,1382,985,2367,1381,986,665,450,215,664,449,215,55,27,28
103,127,2,1,1,2,2,0,3,1,2,4,1,3,2,2,0
103,163,32,19,13,36,21,15,123,121,2,100,92,8,30,25,5
103,182,71,37,34,31,15,16,1,1,0,2,1,1,3,1,2
103,188,2,1,1,4,2,2,19,12,7,14,10,4,8,4,4
103,193,140,87,53,484,321,163,904,549,355,475,277,198,199,96,103
103,12,181,113,68,181,113,68,209,100,109,208,100,108,371,212,159
103,19,59,45,14,79,69,10,99,39,60,66,32,34,120,85,35
103,74,190,45,145,189,45,144,2314,1202,1112,313,185,128,695,317,378
103,80,354,337,17,354,337,17,2727,2012,715,2726,2011,715,496,316,180
103,121,2,0,2,1,1,0,6,2,4,4,2,2,14,9,5
103,145,528,284,244,650,351,299,1202,645,557,64,63,1,190,104,86
103,200,387,243,144,396,251,145,335,136,199,391,51,340,571,424,147
103,38,5,1,4,5,0,5,1,0,1,1,0,1,1,0,1
103,62,21,16,5,20,15,5,83,68,15,85,70,15,3,2,1
103,164,4,2,2,6,3,3,21,9,12,30,15,15,1,1,0
103,50,22,14,8,29,18,11,45,30,15,83,54,29,7,4,3
103,65,54,27,27,55,27,28,13,7,6,14,7,7,2,1,1
103,88,13,10,3,12,10,2,16,11,5,15,11,4,17,12,5
103,94,2,1,1,1,1,0,1,0,1,2,1,1,2,2,0
103,133,108,72,36,166,108,58,221,107,114,76,22,54,7,4,3
103,157,58,39,19,88,57,31,176,129,47,212,156,56,166,114,52
103,8,149,80,69,148,79,69,307,144,163,307,143,164,2,1,1
103,24,51,36,15,50,36,14,12,10,2,12,9,3,26,15,11
103,28,176,147,29,177,148,29,119,80,39,91,62,29,407,247,160
103,42,419,214,205,419,213,206,100,34,66,100,34,66,210,105,105
103,46,69,37,32,69,37,32,51,27,24,21,20,1,31,22,9
103,63,21,13,8,21,13,8,39,26,13,103,61,42,162,98,64
103,160,46,30,16,54,33,21,63,39,24,36,23,13,38,24,14
103,225,243,141,102,191,113,78,63,39,24,56,34,22,14,11,3
103,22,13,2,11,13,2,11,21,19,2,20,18,2,1,1,0
103,37,76,1,75,459,187,272,3305,2083,1222,4502,2717,1785,2872,1499,1373
103,220,9875,5365,4510,13796,7519,6277,11680,6307,5373,13168,5706,7462,1396,517,879
103,11,398,246,152,150,91,59,1610,920,690,1710,990,720,1464,916,548
103,68,0,0,0,0,0,0,0,0,0,49,34,15,3,2,1
104,131,18,14,4,50,26,24,7,5,2,14,10,4,19,14,5
104,183,7,5,2,8,5,3,36,21,15,36,20,16,13,11,2
104,215,8,8,0,31,26,5,3,2,1,3,3,0,3,2,1
104,219,97,56,41,25,15,10,54,32,22,14,8,6,25,15,10
104,39,49,30,19,45,28,17,24,14,10,1,1,0,10,6,4
104,2,1201,732,469,1202,733,469,303,123,180,303,124,179,14,6,8
104,64,947,566,381,652,408,244,583,408,175,289,88,201,731,91,640
104,118,4261,2388,1873,4111,2209,1902,929,715,214,510,343,167,756,441,315
104,139,107,65,42,64,23,41,32,7,25,153,74,79,490,242,248
104,210,16,2,14,18,8,10,60,23,37,157,84,73,504,263,241
104,27,6,4,2,10,6,4,152,97,55,153,98,55,154,97,57
104,142,54,20,34,82,34,48,227,105,122,32,13,19,69,29,40
104,191,1761,595,1166,762,594,168,1901,926,975,6887,3679,3208,6629,3596,3033
104,34,52,32,20,52,33,19,44,18,26,43,17,26,15,7,8
104,81,10,5,5,14,4,10,56,37,19,5,2,3,36,23,13
104,89,15,15,0,9,8,1,103,81,22,126,100,26,40,33,7
104,117,6,4,2,4,3,1,133,66,67,59,50,9,38,20,18
104,130,5,4,1,5,3,2,2,1,1,2,1,1,2,1,1
104,44,50,31,19,50,32,18,49,21,28,50,22,28,17,2,15
104,106,339,135,204,300,115,185,997,444,553,155,56,99,203,79,124
104,136,0,0,0,1,1,0,5,2,3,8,3,5,2,1,1
104,35,12,7,5,11,6,5,7,4,3,6,3,3,2,1,1
104,161,331,157,174,482,230,252,312,151,161,373,168,205,26,13,13
104,203,64,44,20,60,44,16,67,57,10,24,22,2,37,32,5
104,23,1,1,0,1,1,0,2,1,1,2,1,1,1,1,0
104,125,42,4,38,38,30,8,80,37,43,49,20,29,84,72,12
104,194,634,515,119,636,365,271,1298,405,893,2665,1382,1283,289,262,27
104,55,50,22,28,49,21,28,102,48,54,193,94,99,23,14,9
104,103,364,116,248,85,17,68,57,44,13,73,21,52,159,56,103
104,107,71,29,42,72,28,44,166,113,53,155,102,53,370,240,130
104,211,340,204,136,350,207,143,80,18,62,83,18,65,54,6,48
104,18,7,6,1,7,6,1,1,1,0,2,2,0,3,3,0
104,31,199,125,74,199,126,73,280,185,95,247,164,83,1341,796,545
104,56,127,91,36,127,91,36,958,866,92,838,777,61,900,752,148
104,95,1110,723,387,1110,723,387,613,402,211,613,402,211,629,410,219
104,162,881,503,378,753,426,327,2809,1583,1226,3038,1683,1355,369,144,225
104,167,12,6,6,108,57,51,86,46,40,82,55,27,26,18,8
104,169,975,849,126,899,765,134,4817,2372,2445,4454,2489,1965,14774,8235,6539
104,170,94,24,70,90,5,85,497,319,178,470,303,167,35,18,17
104,187,752,544,208,971,700,271,214,163,51,239,182,57,469,361,108
104,59,565,372,193,565,373,192,866,528,338,866,528,338,1305,773,532
104,73,151,116,35,151,117,34,534,377,157,534,378,156,966,592,374
104,96,35,20,15,34,20,14,58,36,22,57,35,22,16,4,12
104,101,681,382,299,1768,1082,686,2514,1300,1214,1484,374,1110,167,36,131
104,114,20,14,6,21,14,7,132,92,40,128,88,40,52,36,16
104,120,5,3,2,10,5,5,165,117,48,138,95,43,52,38,14
104,153,67,17,50,256,155,101,148,104,44,718,456,262,1692,1049,643
104,199,930,619,311,428,276,152,260,137,123,1207,700,507,2438,1421,1017
104,218,6631,3664,2967,8236,4345,3891,11042,6703,4339,20384,12037,8347,16675,7778,8897
104,1,913,488,425,913,488,425,2044,599,1445,2044,1099,945,826,444,382
104,4,21,11,10,21,11,10,198,105,93,178,93,85,97,51,46
104,26,24,10,14,24,11,13,85,37,48,11,4,7,12,5,7
104,52,124,10,114,332,85,247,756,426,330,755,426,329,20,6,14
104,83,3605,1924,1681,3452,1944,1508,283,178,105,282,177,105,278,208,70
104,127,113,69,44,190,159,31,150,136,14,246,171,75,459,340,119
104,163,451,287,164,510,322,188,426,252,174,33,24,9,235,93,142
104,178,287,210,77,267,220,47,174,122,52,115,111,4,314,126,188
104,182,489,195,294,684,359,325,789,510,279,45,25,20,45,26,19
104,188,984,401,583,978,416,562,1015,498,517,981,579,402,1023,233,790
104,193,3844,2509,1335,10749,6943,3806,20678,12677,8001,39855,24661,15194,12974,6511,6463
104,204,3,1,2,2,1,1,0,0,0,1,0,1,2,1,1
104,12,2380,1201,1179,2379,1201,1178,1541,1296,245,1542,1296,246,4312,2254,2058
104,19,19785,11571,8214,26222,14756,11466,26452,15820,10632,5418,2935,2483,11091,6277,4814
104,74,16868,3803,13065,16867,3803,13064,181689,85554,96135,34009,21429,12580,27763,12399,15364
104,80,8076,1146,6930,8076,1146,6930,48708,29198,19510,48709,29198,19511,13809,8374,5435
104,119,342,194,148,323,177,146,286,154,132,307,148,159,24,11,13
