source,target,migration_1995_total,migration_1995_male,migration_1995_female,migration_2000_total,migration_2000_male,migration_2000_female,migration_2005_total,migration_2005_male,migration_2005_female,migration_2010_total,migration_2010_male,migration_2010_female,migration_2015_total,migration_2015_male,migration_2015_female
218,38,547,304,243,547,304,243,85,70,15,89,72,17,25,15,10
218,53,26,17,9,27,18,9,0,0,0,5,2,3,5,3,2
218,61,74,38,36,58,32,26,84,42,42,97,52,45,90,47,43
218,62,65,37,28,64,37,27,124,104,20,129,107,22,25,13,12
218,86,56,25,31,55,24,31,63,27,36,62,27,35,15,5,10
218,105,183,78,105,183,78,105,130,46,84,130,45,85,104,51,53
218,129,34,8,26,34,7,27,6,0,6,7,1,6,5,1,4
218,138,27,16,11,35,16,19,3,1,2,3,1,2,5,3,2
218,164,20,10,10,21,10,11,82,38,44,119,58,61,3,2,1
218,174,142,68,74,204,100,104,123,61,62,46,23,23,52,24,28
218,176,37,20,17,29,11,18,15,8,7,18,7,11,14,9,5
218,186,0,0,0,0,0,0,25,13,12,25,13,12,3,2,1
218,209,199,101,98,132,113,19,153,78,75,45,44,1,82,62,20
218,213,70,39,31,70,44,26,12,8,4,12,8,4,6,5,1
218,20,9,9,0,9,9,0,30,18,12,29,17,12,56,33,23
218,50,112,65,47,58,32,26,137,83,54,252,148,104,21,11,10
218,65,29,20,9,29,19,10,5,2,3,4,2,2,4,3,1
218,88,23,16,7,24,16,8,26,23,3,26,23,3,29,20,9
218,94,3,2,1,1,1,0,1,0,1,2,1,1,2,2,0
218,133,785,329,456,918,404,514,501,103,398,322,113,209,19,12,7
218,148,9,6,3,11,8,3,14,9,5,4,3,1,5,4,1
218,157,5,2,3,15,10,5,670,434,236,718,469,249,300,193,107
218,8,207,17,190,206,15,191,519,234,285,519,233,286,3,1,2
218,24,39,26,13,32,21,11,63,29,34,62,28,34,127,67,60
218,28,342,220,122,343,220,123,462,264,198,398,223,175,1001,615,386
218,42,109,72,37,109,73,36,4682,2577,2105,4721,2573,2148,7112,1533,5579
218,46,18,10,8,17,9,8,22,9,13,151,93,58,82,51,31
218,63,88,47,41,88,47,41,161,96,65,428,214,214,674,349,325
218,71,24,9,15,64,45,19,54,44,10,148,76,72,74,36,38
218,91,80,44,36,79,43,36,100,56,44,100,57,43,84,46,38
218,159,29,18,11,29,17,12,10,5,5,9,5,4,5,3,2
218,160,151,85,66,175,94,81,206,111,95,119,66,53,124,69,55
218,222,34,23,11,34,22,12,158,48,110,109,41,68,116,37,79
218,225,120,38,82,126,46,80,44,3,41,43,0,43,81,31,50
218,22,136,117,19,157,123,34,1029,738,291,1040,734,306,53,22,31
218,37,47596,24535,23061,32353,17076,15277,49429,24166,25263,15831,7198,8633,63895,30643,33252
218,84,10,10,0,4,3,1,8,5,3,7,5,2,4,3,1
218,220,5605,3248,2357,32001,17227,14774,3294,1336,1958,12029,2176,9853,30193,17243,12950
218,11,10982,6617,4365,29989,15601,14388,11400,4030,7370,68340,37870,30470,102246,53470,48776
218,147,10229,5701,4528,6708,6418,290,21422,10257,11165,18043,8551,9492,14017,6533,7484
218,72,113,67,46,118,72,46,220,130,90,23,14,9,10,7,3
218,158,99,23,76,565,310,255,244,222,22,286,136,150,24,23,1
218,189,0,0,0,4,3,1,22,18,4,17,15,2,3,1,2
218,224,87,58,29,57,32,25,7,1,6,7,7,0,1,0,1
218,110,5,5,0,5,5,0,2,2,0,4,3,1,0,0,0
218,49,2,1,1,2,2,0,17,10,7,16,9,7,9,6,3
218,76,37,22,15,36,21,15,5,4,1,3,3,0,5,4,1
218,177,6,4,2,6,5,1,2,1,1,4,3,1,2,1,1
218,36,0,0,0,0,0,0,256,149,107,52,26,26,26,17,9
218,137,0,0,0,0,0,0,0,0,0,98,15,83,5,2,3
218,54,0,0,0,0,0,0,0,0,0,23,9,14,1,0,1
219,33,2132,1075,1057,4088,1995,2093,8040,3681,4359,9242,4236,5006,5034,2352,2682
219,47,1,1,0,2,1,1,7,3,4,7,3,4,1,0,1
219,67,78,36,42,79,37,42,71,39,32,71,39,32,9,8,1
219,109,6655,3055,3600,21830,13163,8667,9207,3873,5334,2962,2454,508,815,476,339
219,123,7397,3659,3738,398,194,204,484,232,252,174,86,88,113,54,59
219,140,1636,918,718,1135,559,576,820,291,529,841,379,462,285,118,167
219,171,8296,4163,4133,12645,6343,6302,6580,3297,3283,286,145,141,284,144,140
219,215,1073,826,247,6283,4776,1507,153,132,21,150,131,19,152,92,60
219,230,758,424,334,1850,1234,616,735,378,357,861,366,495,1425,704,721
219,64,30,28,2,19,19,0,20,17,3,10,7,3,26,15,11
219,118,128,120,8,121,113,8,31,25,6,20,15,5,29,21,8
219,27,283,138,145,361,179,182,562,282,280,567,284,283,734,360,374
219,116,16,8,8,19,9,10,1,1,0,1,1,0,2,1,1
219,142,71,29,42,111,53,58,302,152,150,42,19,23,92,43,49
219,191,1672,1136,536,2155,1442,713,894,519,375,2788,1820,968,2646,1736,910
219,81,0,0,0,1,1,0,3,2,1,3,3,0,1,0,1
219,55,15,6,9,15,7,8,31,15,16,58,28,30,7,4,3
219,211,76,68,8,78,69,9,6,5,1,6,5,1,3,3,0
219,31,1,1,0,1,1,0,2,2,0,2,2,0,0,0,0
219,56,2,1,1,2,1,1,7,5,2,5,4,1,1,0,1
219,95,6,2,4,6,2,4,9,6,3,8,5,3,3,1,2
219,162,11,8,3,8,7,1,9,2,7,11,3,8,4,2,2
219,170,39,7,32,35,1,34,3,2,1,1,1,0,4,2,2
219,59,177,65,112,176,64,112,110,36,74,109,35,74,55,21,34
219,73,30,17,13,29,17,12,151,94,57,151,95,56,198,104,94
219,96,1,0,1,0,0,0,6,2,4,5,2,3,10,5,5
219,101,43,18,25,80,36,44,10,5,5,25,17,8,3,1,2
219,114,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
219,153,102,44,58,157,65,92,146,43,103,191,103,88,78,37,41
219,199,124,58,66,58,26,32,227,98,129,343,180,163,306,172,134
219,218,967,327,640,1474,551,923,825,336,489,2735,1102,1633,4250,1818,2432
219,83,62,34,28,68,34,34,3,1,2,3,1,2,17,13,4
219,104,326,121,205,325,120,205,409,201,208,409,202,207,32,16,16
219,163,56,21,35,61,23,38,42,10,32,62,19,43,5,0,5
219,193,15,8,7,43,22,21,253,135,118,40,26,14,67,14,53
219,12,12,7,5,11,7,4,13,5,8,12,5,7,23,12,11
219,19,0,0,0,4,3,1,43,27,16,64,39,25,269,161,108
219,74,21,3,18,20,3,17,144,66,78,69,28,41,49,19,30
219,80,91,8,83,90,7,83,498,275,223,499,276,223,0,0,0
219,145,258,123,135,287,136,151,227,110,117,227,117,110,91,74,17
219,200,48,31,17,52,34,18,60,15,45,96,11,85,132,92,40
219,38,5,0,5,6,0,6,3,1,2,2,1,1,1,0,1
219,50,1,1,0,1,1,0,1,0,1,2,0,2,0,0,0
219,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,24,0,0,0,1,0,1,2,0,2,2,1,1,1,1,0
219,42,9,6,3,9,5,4,1,0,1,2,0,2,6,2,4
219,37,91,6,85,535,218,317,738,201,537,400,383,17,2273,1130,1143
219,220,2376,1254,1122,2731,1450,1281,10143,5323,4820,10407,5172,5235,13358,5758,7600
219,11,346,188,158,242,134,108,290,190,100,1510,770,740,600,289,311
219,158,2,1,1,10,4,6,6,4,2,6,4,2,4,2,2
219,68,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0
219,28,0,0,0,0,0,0,0,0,0,87,51,36,18,11,7
220,131,7,1,6,11,5,6,1,1,0,3,1,2,6,4,2
220,215,17,13,4,519,286,233,7,6,1,6,5,1,6,3,3
220,219,219,125,94,55,32,23,122,70,52,30,17,13,141,42,99
220,230,1,1,0,2,1,1,200,105,95,287,156,131,411,183,228
220,39,207,180,27,148,129,19,196,170,26,7,6,1,80,70,10
220,48,8,3,5,24,13,11,30,11,19,72,42,30,41,22,19
220,77,33,17,16,57,31,26,25,14,11,40,22,18,32,17,15
220,2,1707,967,740,1708,968,740,448,220,228,447,219,228,21,10,11
220,64,1343,736,607,920,513,407,841,592,249,417,131,286,1056,146,910
220,118,6004,2997,3007,5789,2741,3048,1287,1014,273,753,542,211,1117,716,401
220,139,103,62,41,61,22,39,31,7,24,147,71,76,472,233,239
220,210,4,1,3,35,19,16,10,4,6,211,109,102,139,73,66
220,27,290,160,130,258,144,114,452,179,273,454,180,274,316,118,198
220,116,4,2,2,6,3,3,1,1,0,1,1,0,2,1,1
220,142,68,22,46,106,42,64,289,126,163,40,15,25,88,34,54
220,191,2152,932,1220,139,136,3,1375,515,860,4982,2155,2827,4775,2113,2662
220,198,169,69,100,34,17,17,44,12,32,38,7,31,28,9,19
220,34,44,26,18,43,25,18,32,10,22,31,10,21,13,6,7
220,81,44,21,23,52,5,47,198,114,84,177,105,72,94,48,46
220,89,84,77,7,53,24,29,565,181,384,694,240,454,221,92,129
220,90,57,26,31,56,26,30,10,5,5,10,4,6,18,6,12
220,117,68,66,2,80,67,13,1601,513,1088,785,534,251,15,12,3
220,126,9,5,4,19,10,9,684,362,322,695,367,328,126,65,61
220,130,10,8,2,11,7,4,4,2,2,2,1,1,2,1,1
220,181,30,13,17,66,44,22,46,31,15,80,53,27,21,11,10
220,184,13,13,0,13,13,0,11,9,2,3,3,0,2,2,0
220,206,0,0,0,0,0,0,0,0,0,19,8,11,0,0,0
220,202,79,10,69,61,7,54,53,32,21,52,23,29,5,4,1
220,43,1162,571,591,1162,571,591,2205,2098,107,2205,2098,107,3509,2710,799
220,44,3099,1746,1353,3098,1746,1352,426,286,140,394,268,126,432,79,353
220,57,11,11,0,12,11,1,143,79,64,142,79,63,94,53,41
220,106,5417,1470,3947,1659,296,1363,2930,1044,1886,2878,1020,1858,424,378,46
220,136,25,20,5,29,22,7,146,73,73,199,123,76,63,24,39
220,166,4379,2043,2336,9500,5293,4207,12248,9848,2400,20538,18753,1785,28976,6885,22091
220,30,16,11,5,15,11,4,3,2,1,3,2,1,3,2,1
220,35,148,84,64,147,84,63,85,45,40,85,45,40,21,11,10
220,98,2959,1371,1588,2959,1371,1588,3827,2368,1459,4255,2321,1934,837,533,304
220,161,5845,2370,3475,12386,5819,6567,1274,716,558,692,190,502,549,309,240
220,185,526,279,247,909,456,453,4482,2265,2217,5004,2551,2453,2817,1450,1367
220,203,1102,775,327,1669,1162,507,472,329,143,189,106,83,257,159,98
220,205,2,1,1,2,1,1,8,2,6,5,2,3,1,0,1
220,226,322,183,139,774,471,303,453,296,157,813,428,385,539,302,237
220,16,1526,1152,374,1525,1151,374,5950,5268,682,5950,5268,682,2498,2246,252
220,23,11,6,5,11,6,5,22,11,11,22,11,11,7,4,3
220,97,1159,535,624,1160,536,624,253,128,125,254,129,125,101,51,50
220,125,4,3,1,4,1,3,16,12,4,25,18,7,22,18,4
220,194,69,55,14,71,41,30,144,46,98,296,153,143,10,7,3
220,15,45,27,18,47,26,21,226,147,79,398,264,134,49,38,11
220,55,328,140,188,327,140,187,670,304,366,1277,615,662,149,88,61
220,103,8501,3727,4774,5363,2517,2846,7226,3426,3800,8058,3754,4304,2402,952,1450
220,107,742,520,222,743,527,216,1411,1035,376,1312,934,378,3136,2213,923
220,111,558,266,292,317,300,17,205,95,110,897,562,335,1094,485,609
220,115,335,205,130,334,205,129,313,139,174,314,140,174,143,136,7
220,165,70,66,4,60,31,29,330,228,102,1263,1079,184,132,76,56
220,195,192,113,79,192,114,78,74,64,10,74,65,9,78,46,32
220,211,609,371,238,622,354,268,385,80,305,397,76,321,277,37,240
220,217,965,706,259,1219,873,346,679,333,346,6820,4828,1992,161,155,6
220,18,24,7,17,24,8,16,4,3,1,4,2,2,5,4,1
220,31,213,109,104,213,109,104,302,166,136,265,145,120,996,523,473
220,56,258,162,96,258,162,96,1253,833,420,1065,751,314,2347,1224,1123
220,95,1011,596,415,1010,595,415,1170,643,527,1170,643,527,363,237,126
220,162,1849,887,962,1580,745,835,2233,1500,733,2597,1626,971,508,165,343
220,169,350,165,185,293,97,196,612,277,335,514,355,159,124,60,64
220,170,172,73,99,166,15,151,832,456,376,755,414,341,86,37,49
220,187,453,236,217,659,327,332,171,95,76,191,105,86,373,211,162
220,216,108,11,97,86,9,77,271,145,126,132,70,62,9,7,2
220,59,1093,659,434,1092,658,434,1310,660,650,1309,660,649,1152,584,568
220,68,50,25,25,50,25,25,218,146,72,215,143,72,45,28,17
220,70,7,3,4,4,3,1,5,2,3,8,3,5,6,2,4
220,73,249,99,150,250,99,151,916,533,383,915,533,382,1546,761,785
220,96,113,80,33,202,105,97,214,135,79,283,140,143,179,111,68
220,101,3314,1796,1518,3617,1964,1653,8985,4609,4376,4833,942,3891,647,78,569
220,102,32,19,13,32,18,14,45,12,33,42,11,31,11,5,6
220,114,156,93,63,156,93,63,124,67,57,109,53,56,115,65,50
220,120,140,61,79,284,118,166,102,6,96,217,78,139,110,61,49
220,153,420,206,214,451,68,383,449,170,279,1539,824,715,1415,819,596
220,199,2114,1074,1040,974,469,505,1109,731,378,1657,782,875,2832,1535,1297
220,218,4453,348,4105,6914,1355,5559,11140,3525,7615,24518,10584,13934,23307,9176,14131
220,1,244,152,92,243,152,91,545,234,311,545,342,203,220,137,83
220,4,5,3,2,6,3,3,12,6,6,1,0,1,5,2,3
220,52,119,25,94,233,55,178,386,219,167,385,218,167,10,2,8
220,83,10495,6347,4148,9956,6374,3582,197,12,185,282,4,278,1005,753,252
220,104,18543,6120,12423,18462,6133,12329,13734,6571,7163,13733,6571,7162,1099,545,554
220,127,142,72,70,77,60,17,54,45,9,112,42,70,204,135,69
220,163,769,409,360,1022,542,480,45,13,32,1166,571,595,599,146,453
220,182,846,432,414,361,171,190,18,17,1,30,16,14,30,16,14
220,188,170,50,120,169,54,115,219,115,104,108,83,25,89,54,35
220,193,2287,1253,1034,8513,4404,4109,7504,3800,3704,4748,2092,2656,4586,1469,3117
220,12,781,444,337,780,443,337,901,360,541,901,361,540,1603,816,787
220,19,306,246,60,235,103,132,586,345,241,345,171,174,1576,764,812
220,74,1302,195,1107,1301,194,1107,5012,3541,1471,4194,1117,3077,4071,1596,2475
220,80,5002,2476,2526,5001,2475,2526,11577,6226,5351,11576,6226,5350,4584,2525,2059
220,119,20,10,10,20,10,10,31,18,13,33,19,14,7,1,6
220,121,32,15,17,101,50,51,129,43,86,118,37,81,380,229,151
220,145,2977,1371,1606,3550,1637,1913,2429,1109,1320,1753,861,892,2917,1205,1712
220,200,3061,2030,1031,3144,2105,1039,3275,1051,2224,3835,20,3815,5716,4047,1669
220,6,95,23,72,94,22,72,62,19,43,42,13,29,37,11,26
220,7,425,225,200,424,225,199,156,77,79,156,77,79,157,78,79
220,10,128,78,50,128,78,50,43,34,9,56,40,16,30,15,15
220,14,233,140,93,134,70,64,2287,1125,1162,2332,1137,1195,745,329,416
220,17,101,56,45,102,56,46,168,80,88,162,77,85,49,22,27
220,25,376,198,178,376,198,178,72,38,34,653,278,375,71,47,24
220,29,118,45,73,118,46,72,132,59,73,132,60,72,132,59,73
220,38,111,51,60,86,59,27,405,197,208,406,204,202,33,20,13
220,53,287,159,128,287,158,129,3,0,3,53,21,32,56,24,32
220,61,73,45,28,57,36,21,83,50,33,95,60,35,89,55,34
220,62,1009,440,569,1009,440,569,6725,3501,3224,6599,3436,3163,1357,703,654
220,86,66,29,37,66,29,37,75,33,42,74,32,42,18,6,12
220,92,284,165,119,284,165,119,391,224,167,390,223,167,372,212,160
220,105,1040,557,483,1053,561,492,175,63,112,164,65,99,136,70,66
220,138,35,18,17,34,18,16,5,2,3,6,3,3,6,3,3
220,164,2943,541,2402,3498,786,2712,9975,4913,5062,38135,18998,19137,20667,10061,10606
220,174,96,52,44,139,75,64,84,46,38,32,18,14,36,19,17
220,176,12,7,5,15,10,5,7,1,6,6,1,5,7,6,1
220,186,0,0,0,0,0,0,150,68,82,150,67,83,12,5,7
220,209,225,114,111,1296,740,556,256,130,126,1840,925,915,201,149,52
220,213,111,65,46,111,64,47,19,11,8,20,12,8,12,8,4
220,221,719,362,357,747,371,376,569,165,404,570,164,406,10,2,8
220,20,7,5,2,6,4,2,780,404,376,780,404,376,562,283,279
220,50,1285,636,649,2366,1348,1018,3335,1956,1379,6148,3523,2625,502,258,244
220,65,1727,872,855,1703,878,825,268,134,134,305,146,159,221,114,107
220,88,825,321,504,827,322,505,1017,737,280,1041,731,310,1129,675,454
220,94,1185,605,580,1184,604,580,115,25,90,95,36,59,130,80,50
220,133,74242,37738,36504,85927,44370,41557,161654,83284,78370,221865,114172,107693,134610,66917,67693
220,148,769,391,378,136,95,41,129,104,25,213,125,88,308,157,151
220,157,816,444,372,1078,591,487,3172,1888,1284,3572,2178,1394,2084,1230,854
220,8,314,77,237,314,77,237,2457,1228,1229,2457,1228,1229,685,372,313
220,24,307,188,119,271,167,104,279,141,138,271,137,134,690,359,331
220,28,1088,880,208,1087,880,207,4798,2698,2100,4529,2533,1996,4760,2741,2019
220,42,1117,655,462,1117,655,462,1511,462,1049,1471,461,1010,3156,1536,1620
220,46,795,444,351,795,445,350,155,56,99,2562,1510,1052,1254,746,508
220,63,1259,785,474,1258,785,473,2006,1188,818,5308,2632,2676,8376,4307,4069
220,71,5,4,1,1,1,0,9,5,4,13,11,2,2,1,1
220,91,174,94,80,173,94,79,220,123,97,219,123,96,184,101,83
220,159,102,62,40,97,55,42,85,45,40,81,45,36,39,21,18
220,160,899,511,388,1037,562,475,1220,664,556,707,395,312,738,411,327
220,222,489,287,202,331,190,141,545,276,269,967,480,487,636,313,323
220,225,714,301,413,766,344,422,286,99,187,276,93,183,521,189,332
220,22,64,25,39,63,24,39,107,64,43,109,65,44,46,27,19
220,37,5569,2139,3430,11385,4984,6401,17386,3976,13410,33805,12025,21780,36109,16281,19828
220,84,11,7,4,0,0,0,9,5,4,3,0,3,8,5,3
220,175,15,15,0,13,12,1,24,12,12,9,8,1,4,3,1
220,11,1659,1259,400,4486,1239,3247,10830,5120,5710,14780,7230,7550,25313,12483,12830
220,147,3004,1473,1531,1675,529,1146,3988,1926,2062,2822,1352,1470,2506,1194,1312
220,158,161,94,67,286,118,168,10,5,5,130,101,29,12,11,1
220,189,1,1,0,6,4,2,51,28,23,46,27,19,2,1,1
220,87,4447,3087,1360,4448,3088,1360,1266,821,445,1266,821,445,165,79,86
220,110,11,4,7,12,5,7,3,2,1,3,2,1,4,3,1
220,128,83,37,46,140,79,61,197,133,64,293,178,115,84,50,34
220,134,24,1,23,35,25,10,14,10,4,7,4,3,4,2,2
220,152,327,195,132,421,215,206,120,59,61,558,360,198,146,79,67
220,156,220,107,113,79,30,49,139,134,5,18,17,1,8,8,0
220,3,34,3,31,34,3,31,512,300,212,513,300,213,37,22,15
220,49,1,1,0,0,0,0,6,3,3,5,2,3,3,2,1
220,76,36,16,20,29,12,17,20,12,8,16,3,13,22,12,10
220,151,3,2,1,4,3,1,1,1,0,1,1,0,1,1,0
220,177,99,47,52,98,46,52,27,15,12,55,29,26,14,9,5
220,214,11,9,2,6,5,1,7,6,1,6,5,1,2,1,1
220,36,0,0,0,0,0,0,823,418,405,168,71,97,88,57,31
220,137,0,0,0,0,0,0,0,0,0,302,64,238,15,5,10
220,54,0,0,0,0,0,0,0,0,0,304,158,146,26,14,12
221,34,10,6,4,9,5,4,15,7,8,14,7,7,3,2,1
221,202,7,3,4,4,2,2,2,1,1,1,1,0,2,1,1
221,218,64,28,36,67,30,37,22,9,13,10,3,7,14,7,7
221,83,6,3,3,5,2,3,7,1,6,8,2,6,0,0,0
221,74,0,0,0,0,0,0,22,15,7,22,15,7,0,0,0
221,6,69,21,48,69,21,48,50,17,33,33,12,21,30,11,19
221,7,145,71,74,144,70,74,43,21,22,42,20,22,42,20,22
221,25,56,25,31,56,25,31,10,5,5,174,79,95,0,0,0
221,62,52,28,24,52,28,24,248,154,94,250,156,94,4,2,2
221,85,314,313,1,314,313,1,30,30,0,31,31,0,8,8,0
221,164,3,3,0,6,3,3,205,97,108,297,144,153,10,6,4
221,173,85,41,44,133,65,68,67,33,34,46,23,23,17,9,8
221,174,2,1,1,5,2,3,2,0,2,1,0,1,1,1,0
221,186,0,0,0,0,0,0,33,17,16,34,17,17,3,2,1
221,50,2,1,1,1,0,1,2,1,1,4,2,2,0,0,0
221,42,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
221,37,0,0,0,1,0,1,10,3,7,13,4,9,7,3,4
221,54,0,0,0,0,0,0,0,0,0,26,7,19,2,1,1
222,191,42,25,17,21,13,8,9,7,2,34,24,10,26,19,7
222,136,1,0,1,1,0,1,4,2,2,2,1,1,0,0,0
222,55,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0
222,103,621,255,366,344,154,190,417,191,226,487,218,269,194,73,121
222,211,15,8,7,16,8,8,1,0,1,1,0,1,0,0,0
222,18,6,1,5,7,2,5,1,0,1,1,0,1,2,0,2
222,31,3,2,1,3,2,1,4,3,1,4,3,1,4,2,2
222,56,4,3,1,4,3,1,2,0,2,4,2,2,11,9,2
222,95,7,4,3,7,3,4,11,5,6,11,5,6,7,1,6
222,162,3,1,2,1,1,0,42,22,20,45,22,23,3,1,2
222,170,19,11,8,4,3,1,188,96,92,194,100,94,3,1,2
222,59,20,11,9,20,12,8,9,4,5,8,3,5,19,8,11
222,73,5,4,1,4,4,0,21,13,8,20,12,8,38,15,23
222,96,2,1,1,1,1,0,1,1,0,1,1,0,0,0,0
222,101,19,8,11,35,16,19,4,2,2,11,8,3,1,0,1
222,114,1,1,0,1,0,1,2,0,2,1,0,1,1,1,0
222,120,3,1,2,6,2,4,5,3,2,2,1,1,4,2,2
222,153,12,6,6,18,8,10,8,7,1,33,16,17,47,27,20
222,199,327,164,163,151,72,79,85,28,57,65,45,20,38,6,32
222,218,396,168,228,405,170,235,144,80,64,232,126,106,161,66,95
222,4,2,1,1,1,1,0,28,15,13,17,10,7,26,14,12
222,83,31,4,27,32,3,29,10,4,6,10,4,6,4,3,1
222,104,959,337,622,959,337,622,2452,1181,1271,2451,1180,1271,151,75,76
222,163,45,23,22,50,25,25,47,44,3,33,25,8,20,11,9
222,193,1769,964,805,7229,3803,3426,45734,23755,21979,19154,9703,9451,11036,6475,4561
222,12,20,11,9,20,11,9,23,8,15,23,8,15,41,19,22
222,19,0,0,0,2,1,1,21,9,12,8,5,3,37,22,15
222,74,67,12,55,66,12,54,84,29,55,138,29,109,184,77,107
222,80,62,55,7,61,55,6,1282,586,696,1282,587,695,114,52,62
222,145,133,68,65,148,74,74,43,18,25,13,1,12,39,22,17
222,200,110,77,33,115,80,35,125,41,84,168,8,160,254,178,76
222,14,0,0,0,0,0,0,7,4,3,7,5,2,1,0,1
222,62,180,48,132,180,48,132,902,336,566,910,339,571,10,5,5
222,92,51,23,28,51,24,27,70,31,39,69,31,38,66,29,37
222,50,56,31,25,43,19,24,82,44,38,152,79,73,12,5,7
222,65,26,16,10,27,16,11,3,3,0,2,2,0,3,2,1
222,88,9,3,6,11,4,7,17,13,4,16,13,3,18,12,6
222,94,2,1,1,1,1,0,1,1,0,1,0,1,1,1,0
222,133,393,174,219,460,212,248,87,85,2,322,210,112,576,308,268
222,148,2,1,1,12,5,7,13,4,9,2,1,1,2,1,1
222,157,52,31,21,65,37,28,181,106,75,203,122,81,114,66,48
222,8,11540,5420,6120,11539,5418,6121,1936,665,1271,1936,665,1271,17710,8348,9362
222,24,28,20,8,23,17,6,18,5,13,18,5,13,72,43,29
222,28,718,148,570,718,148,570,304,273,31,655,468,187,4868,2499,2369
222,42,423,219,204,422,219,203,423,108,315,423,107,316,896,401,495
222,46,14,8,6,14,8,6,10,1,9,52,39,13,29,20,9
222,63,39,24,15,39,25,14,71,48,23,190,115,75,299,185,114
222,159,48,29,19,28,14,14,157,89,68,149,87,62,72,42,30
222,160,55,33,22,65,37,28,76,44,32,44,27,17,45,27,18
222,225,712,375,337,672,358,314,20,10,10,27,13,14,150,51,99
222,37,537,247,290,670,313,357,40,21,19,418,213,205,787,379,408
222,220,1677,825,852,2595,1270,1325,11862,5399,6463,12316,2314,10002,1552,682,870
222,11,429,271,158,796,400,396,210,40,170,130,70,60,490,215,275
222,68,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0
223,64,5,4,1,2,2,0,16,14,2,8,6,2,20,12,8
223,118,24,19,5,28,24,4,38,33,5,29,26,3,42,37,5
223,108,18153,9125,9028,18165,9125,9040,48314,27225,21089,48325,27228,21097,16851,11004,5847
223,112,1461,471,990,1725,587,1138,2316,1087,1229,2512,1174,1338,1219,565,654
223,202,6019,2309,3710,4858,1702,3156,795,539,256,726,277,449,96,79,17
223,212,6167,2437,3730,23821,11115,12706,2384,16,2368,6515,1805,4710,1416,363,1053
223,166,1793,1381,412,2375,1855,520,5613,4170,1443,9501,6967,2534,30550,18623,11927
223,0,191,108,83,190,107,83,224,126,98,223,126,97,448,359,89
223,9,70,52,18,115,55,60,452,114,338,147,29,118,325,113,212
223,13,2841,565,2276,316,79,237,1048,810,238,1648,389,1259,823,193,630
223,55,8,3,5,7,3,4,16,7,9,29,13,16,3,1,2
